country_type,Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Extra,Ireland,Premier Division ,2013,25/10/2013,19:45,Cork City,St. Patricks,4,2,H,2.94,3.48,2.51,3,3.5,2.55,2.84,3.25,2.36
Extra,Ireland,Premier Division ,2013,25/10/2013,19:45,Derry City,Limerick,6,0,H,1.46,4.51,8.39,1.55,4.51,8.39,1.48,3.97,6.71
Extra,Ireland,Premier Division ,2013,25/10/2013,19:45,Drogheda,Bohemians,1,0,H,3.1,3.21,2.56,3.1,3.3,2.56,2.86,3.17,2.41
Extra,Ireland,Premier Division ,2013,25/10/2013,19:45,Longford,Mervue,2,1,H,1.97,3.59,4.18,2,3.6,4.18,1.94,3.37,3.66
Extra,Ireland,Premier Division ,2013,25/10/2013,19:45,Shamrock Rovers,Sligo Rovers,1,2,A,2.36,3.27,3.39,2.4,3.33,3.39,2.33,3.18,2.96
Extra,Ireland,Premier Division ,2013,25/10/2013,19:45,Shelbourne,UC Dublin,1,2,A,3.63,3.62,2.11,3.65,3.65,2.2,3.24,3.39,2.1
Extra,Ireland,Premier Division ,2013,28/10/2013,19:45,Bray,Longford,2,2,D,1.69,3.79,5.73,1.91,3.79,5.73,1.74,3.49,4.54
Extra,Ireland,Premier Division ,2013,01/11/2013,19:45,Longford,Bray,2,3,A,3.33,3.52,2.27,3.34,3.52,2.5,2.94,3.24,2.31
Extra,Ireland,Premier Division ,2014,07/03/2014,19:45,Cork City,St. Patricks,1,1,D,4.96,3.58,1.83,4.96,3.6,1.91,4.24,3.33,1.83
Extra,Ireland,Premier Division ,2014,07/03/2014,19:45,Drogheda,Dundalk,4,1,H,4.07,3.54,2.01,4.5,3.55,2.03,4.03,3.32,1.88
Extra,Ireland,Premier Division ,2014,07/03/2014,19:45,Limerick,Bray,0,0,D,1.63,4.11,6.02,1.63,4.11,6.3,1.58,3.73,5.53
Extra,Ireland,Premier Division ,2014,07/03/2014,19:45,UC Dublin,Bohemians,0,3,A,3.87,3.49,2.09,3.87,3.5,2.1,3.56,3.32,2
Extra,Ireland,Premier Division ,2014,08/03/2014,19:45,Sligo Rovers,Athlone,2,1,H,1.25,6.05,16.5,1.36,6.7,18,1.2,5.79,13.23
Extra,Ireland,Premier Division ,2014,09/03/2014,17:25,Shamrock Rovers,Derry City,1,1,D,1.89,3.66,4.49,1.91,3.66,4.87,1.8,3.43,4.26
Extra,Ireland,Premier Division ,2014,14/03/2014,19:45,Athlone,Shamrock Rovers,1,4,A,9.83,4.88,1.39,10,4.88,1.5,7.93,4.19,1.4
Extra,Ireland,Premier Division ,2014,14/03/2014,19:45,Bohemians,Drogheda,2,2,D,2.23,3.38,3.58,2.3,3.38,3.59,2.15,3.16,3.34
Extra,Ireland,Premier Division ,2014,14/03/2014,19:45,Bray,Sligo Rovers,1,0,H,10.35,4.92,1.38,11,5,1.45,8.94,4.38,1.36
Extra,Ireland,Premier Division ,2014,14/03/2014,19:45,Dundalk,Limerick,2,1,H,1.46,4.46,8.75,1.6,4.5,8.75,1.47,3.96,6.98
Extra,Ireland,Premier Division ,2014,14/03/2014,19:45,St. Patricks,UC Dublin,3,2,H,1.18,7.81,21.4,1.2,8.5,21.4,1.15,6.91,15.89
Extra,Ireland,Premier Division ,2014,16/03/2014,15:15,Derry City,Cork City,0,1,A,2,3.5,4.15,2.1,3.5,4.16,1.97,3.25,3.74
Extra,Ireland,Premier Division ,2014,21/03/2014,19:45,Bohemians,Shamrock Rovers,1,3,A,5.44,3.7,1.75,5.44,3.7,1.9,4.49,3.4,1.77
Extra,Ireland,Premier Division ,2014,21/03/2014,19:45,Cork City,Bray,3,1,H,1.57,4.19,6.66,1.6,4.25,6.66,1.53,3.89,5.85
Extra,Ireland,Premier Division ,2014,21/03/2014,19:45,Drogheda,Derry City,1,1,D,3.43,3.45,2.24,3.5,3.45,2.28,3.23,3.22,2.16
Extra,Ireland,Premier Division ,2014,21/03/2014,19:45,UC Dublin,Athlone,2,1,H,2.24,3.53,3.39,2.3,3.53,3.4,2.19,3.24,3.16
Extra,Ireland,Premier Division ,2014,22/03/2014,15:15,St. Patricks,Limerick,1,1,D,1.34,5,12.56,1.35,5.5,12.56,1.31,4.74,9.54
Extra,Ireland,Premier Division ,2014,22/03/2014,19:45,Sligo Rovers,Dundalk,0,1,A,1.91,3.72,4.31,1.96,3.72,4.33,1.87,3.38,3.97
Extra,Ireland,Premier Division ,2014,28/03/2014,19:05,Shamrock Rovers,Sligo Rovers,1,0,H,2.5,3.16,3.24,2.5,3.3,3.5,2.28,3.08,3.13
Extra,Ireland,Premier Division ,2014,28/03/2014,19:45,Athlone,Cork City,0,3,A,5.93,4.07,1.64,6.5,4.07,1.64,5.54,3.75,1.57
Extra,Ireland,Premier Division ,2014,28/03/2014,19:45,Bray,UC Dublin,3,5,A,2.19,3.69,3.36,2.23,3.69,3.63,2.1,3.31,3.28
Extra,Ireland,Premier Division ,2014,28/03/2014,19:45,Derry City,St. Patricks,0,0,D,3.83,3.27,2.18,3.83,3.4,2.21,3.41,3.16,2.11
Extra,Ireland,Premier Division ,2014,28/03/2014,19:45,Dundalk,Bohemians,1,1,D,1.69,3.91,5.6,1.7,3.91,6.16,1.62,3.62,5.27
Extra,Ireland,Premier Division ,2014,28/03/2014,19:45,Limerick,Drogheda,0,1,A,3.23,3.3,2.43,3.23,3.35,2.75,2.78,3.16,2.47
Extra,Ireland,Premier Division ,2014,04/04/2014,19:05,St. Patricks,Dundalk,1,4,A,2.18,3.35,3.7,2.25,3.4,3.7,2.13,3.18,3.34
Extra,Ireland,Premier Division ,2014,04/04/2014,19:45,Bohemians,Bray,1,1,D,1.65,3.99,5.98,1.73,4.15,5.98,1.63,3.66,5.19
Extra,Ireland,Premier Division ,2014,04/04/2014,19:45,Cork City,Shamrock Rovers,3,0,H,3.54,3.16,2.35,3.54,3.3,2.35,3.2,3.13,2.22
Extra,Ireland,Premier Division ,2014,04/04/2014,19:45,Derry City,Sligo Rovers,1,0,H,3.71,3.17,2.27,3.71,3.2,2.3,3.27,3.09,2.21
Extra,Ireland,Premier Division ,2014,04/04/2014,19:45,Drogheda,Athlone,3,2,H,1.54,4.36,6.85,1.55,4.36,6.85,1.51,3.95,6.06
Extra,Ireland,Premier Division ,2014,04/04/2014,19:45,UC Dublin,Limerick,1,1,D,2.86,3.44,2.6,2.86,3.44,2.69,2.63,3.21,2.56
Extra,Ireland,Premier Division ,2014,07/04/2014,19:45,Athlone,Bohemians,1,3,A,4.73,3.77,1.83,4.73,3.77,1.9,4.28,3.45,1.79
Extra,Ireland,Premier Division ,2014,07/04/2014,19:45,Bray,St. Patricks,1,3,A,8.92,4.78,1.42,8.92,4.78,1.5,7.08,4.27,1.42
Extra,Ireland,Premier Division ,2014,07/04/2014,19:45,Dundalk,Derry City,3,0,H,1.91,3.63,4.42,2,3.63,4.45,1.89,3.31,4
Extra,Ireland,Premier Division ,2014,07/04/2014,19:45,Sligo Rovers,Drogheda,1,1,D,1.65,3.78,6.42,1.7,3.88,6.42,1.61,3.65,5.34
Extra,Ireland,Premier Division ,2014,07/04/2014,20:00,Shamrock Rovers,UC Dublin,2,0,H,1.28,6.12,12.17,1.35,6.12,12.67,1.27,5.34,9.58
Extra,Ireland,Premier Division ,2014,11/04/2014,19:45,Bohemians,Limerick,0,1,A,2.08,3.35,4.07,2.08,3.5,4.5,1.93,3.22,3.98
Extra,Ireland,Premier Division ,2014,11/04/2014,19:45,Cork City,Sligo Rovers,1,1,D,2.52,3.24,3.13,2.52,3.32,3.25,2.35,3.18,2.92
Extra,Ireland,Premier Division ,2014,11/04/2014,19:45,Derry City,Athlone,3,2,H,1.34,5.31,10.92,1.36,5.5,10.92,1.31,4.77,9.11
Extra,Ireland,Premier Division ,2014,11/04/2014,19:45,Drogheda,Bray,0,2,A,1.49,4.59,7.32,1.55,4.59,7.32,1.49,4.07,6.21
Extra,Ireland,Premier Division ,2014,11/04/2014,19:45,St. Patricks,Shamrock Rovers,1,0,H,2.66,3.19,2.97,2.66,3.2,3,2.48,3.08,2.81
Extra,Ireland,Premier Division ,2014,11/04/2014,19:45,UC Dublin,Dundalk,1,4,A,8.98,5.08,1.4,8.98,5.1,1.44,7.73,4.48,1.37
Extra,Ireland,Premier Division ,2014,18/04/2014,17:00,Bray,Derry City,0,0,D,3.95,3.81,1.96,4.5,3.81,2.06,4.07,3.51,1.82
Extra,Ireland,Premier Division ,2014,18/04/2014,19:45,Cork City,Drogheda,3,1,H,1.69,3.99,5.4,1.72,3.99,5.4,1.67,3.61,4.87
Extra,Ireland,Premier Division ,2014,18/04/2014,19:45,Dundalk,Shamrock Rovers,2,2,D,2.4,3.33,3.24,2.42,3.33,3.35,2.26,3.17,3.08
Extra,Ireland,Premier Division ,2014,18/04/2014,19:45,Limerick,Athlone,2,1,H,1.78,3.69,5.27,1.83,3.75,5.27,1.73,3.51,4.55
Extra,Ireland,Premier Division ,2014,18/04/2014,19:45,Sligo Rovers,UC Dublin,5,0,H,1.2,7.44,18.13,1.25,7.44,18.13,1.2,6.09,12.35
Extra,Ireland,Premier Division ,2014,18/04/2014,19:45,St. Patricks,Bohemians,3,1,H,1.71,3.75,5.79,1.71,3.8,6.1,1.61,3.54,5.59
Extra,Ireland,Premier Division ,2014,21/04/2014,15:00,Bohemians,Sligo Rovers,0,2,A,7.49,3.83,1.59,7.49,3.95,1.65,5.83,3.64,1.58
Extra,Ireland,Premier Division ,2014,21/04/2014,15:00,Derry City,Limerick,0,0,D,1.91,3.51,4.61,1.93,3.76,5.25,1.77,3.41,4.51
Extra,Ireland,Premier Division ,2014,21/04/2014,15:00,UC Dublin,Cork City,0,1,A,6.35,4.74,1.52,8,4.74,1.52,6.17,4.17,1.47
Extra,Ireland,Premier Division ,2014,21/04/2014,17:00,Athlone,Dundalk,0,1,A,15,6.6,1.24,15,6.82,1.25,11.97,5.91,1.21
Extra,Ireland,Premier Division ,2014,21/04/2014,18:00,Drogheda,St. Patricks,0,4,A,5.52,3.72,1.74,5.58,3.75,1.8,4.69,3.4,1.74
Extra,Ireland,Premier Division ,2014,21/04/2014,19:00,Shamrock Rovers,Bray,2,1,H,1.38,5.18,9.67,1.38,5.95,12,1.3,5.1,9.07
Extra,Ireland,Premier Division ,2014,25/04/2014,19:45,Bray,Dundalk,1,0,H,7,4.41,1.53,7,4.51,1.53,6.31,4.15,1.47
Extra,Ireland,Premier Division ,2014,25/04/2014,19:45,Cork City,Bohemians,1,1,D,1.7,3.81,5.69,1.72,3.81,5.95,1.64,3.61,5.16
Extra,Ireland,Premier Division ,2014,25/04/2014,19:45,Derry City,UC Dublin,1,1,D,1.56,4.25,6.69,1.57,4.25,7.3,1.49,3.94,6.33
Extra,Ireland,Premier Division ,2014,25/04/2014,19:45,Drogheda,Shamrock Rovers,2,3,A,6.16,3.87,1.65,6.5,3.87,1.67,5.55,3.64,1.6
Extra,Ireland,Premier Division ,2014,25/04/2014,19:45,Limerick,Sligo Rovers,0,3,A,7.36,4.04,1.56,7.66,4.04,1.6,6.87,3.7,1.5
Extra,Ireland,Premier Division ,2014,25/04/2014,19:45,St. Patricks,Athlone,4,0,H,1.14,9,24.4,1.18,9,25.05,1.13,7.27,16.56
Extra,Ireland,Premier Division ,2014,02/05/2014,19:45,Athlone,Bray,0,0,D,3.4,3.62,2.2,3.55,3.63,2.2,3.29,3.36,2.08
Extra,Ireland,Premier Division ,2014,02/05/2014,19:45,Bohemians,Derry City,1,1,D,2.87,3.14,2.78,2.87,3.3,2.78,2.66,3.09,2.61
Extra,Ireland,Premier Division ,2014,02/05/2014,19:45,Dundalk,Cork City,4,0,H,2.06,3.67,3.74,2.09,3.67,4,1.98,3.33,3.63
Extra,Ireland,Premier Division ,2014,02/05/2014,19:45,UC Dublin,Drogheda,2,1,H,3.92,3.99,1.93,4,3.99,2.1,3.66,3.56,1.9
Extra,Ireland,Premier Division ,2014,02/05/2014,20:00,Shamrock Rovers,Limerick,1,1,D,1.39,4.76,10.36,1.4,4.89,11.17,1.36,4.33,9
Extra,Ireland,Premier Division ,2014,03/05/2014,19:45,Sligo Rovers,St. Patricks,2,2,D,2.36,3.34,3.33,2.45,3.4,3.33,2.31,3.15,3
Extra,Ireland,Premier Division ,2014,09/05/2014,19:45,Bohemians,UC Dublin,0,0,D,1.7,4.18,5.02,1.7,4.18,5.5,1.65,3.77,4.8
Extra,Ireland,Premier Division ,2014,09/05/2014,19:45,Bray,Limerick,1,0,H,2.23,3.51,3.45,2.28,3.51,3.45,2.19,3.23,3.18
Extra,Ireland,Premier Division ,2014,09/05/2014,19:45,Derry City,Shamrock Rovers,0,1,A,5.45,3.63,1.77,5.45,3.65,1.91,4.37,3.4,1.8
Extra,Ireland,Premier Division ,2014,09/05/2014,19:45,St. Patricks,Cork City,3,2,H,1.68,4.01,5.49,1.72,4.01,5.62,1.66,3.62,4.95
Extra,Ireland,Premier Division ,2014,16/05/2014,19:45,Cork City,Derry City,2,0,H,1.94,3.67,4.2,2.05,3.67,4.3,1.95,3.29,3.79
Extra,Ireland,Premier Division ,2014,16/05/2014,19:45,Drogheda,Bohemians,1,0,H,2.91,3.38,2.59,2.94,3.38,2.8,2.68,3.17,2.56
Extra,Ireland,Premier Division ,2014,16/05/2014,19:45,Limerick,Dundalk,1,2,A,5.68,4.24,1.63,6.55,4.24,1.63,5.99,3.81,1.53
Extra,Ireland,Premier Division ,2014,16/05/2014,19:45,UC Dublin,St. Patricks,1,1,D,12.82,6.65,1.26,13,6.65,1.29,10.78,5.41,1.25
Extra,Ireland,Premier Division ,2014,17/05/2014,19:00,Shamrock Rovers,Athlone,1,0,H,1.22,6.88,16.19,1.25,7.5,17.65,1.19,6.21,13.08
Extra,Ireland,Premier Division ,2014,17/05/2014,19:45,Sligo Rovers,Bray,3,0,H,1.36,5.25,10.18,1.38,5.25,10.5,1.3,4.82,9.68
Extra,Ireland,Premier Division ,2014,20/05/2014,19:45,Athlone,Sligo Rovers,0,2,A,10.4,5.38,1.34,12,5.38,1.35,9.39,4.67,1.32
Extra,Ireland,Premier Division ,2014,20/05/2014,19:45,Dundalk,Drogheda,7,0,H,1.51,4.5,7.04,1.51,4.51,7.47,1.45,4.13,6.71
Extra,Ireland,Premier Division ,2014,20/05/2014,19:45,Limerick,Cork City,1,2,A,3.87,3.44,2.1,3.87,3.44,2.2,3.52,3.2,2.07
Extra,Ireland,Premier Division ,2014,23/05/2014,19:45,Athlone,UC Dublin,2,0,H,2.7,3.48,2.72,2.8,3.48,2.8,2.63,3.17,2.59
Extra,Ireland,Premier Division ,2014,23/05/2014,19:45,Bray,Cork City,0,2,A,3.7,3.59,2.1,3.7,3.59,2.2,3.35,3.36,2.07
Extra,Ireland,Premier Division ,2014,23/05/2014,19:45,Derry City,Drogheda,2,0,H,1.71,4.16,5,1.73,4.22,6,1.66,3.67,4.85
Extra,Ireland,Premier Division ,2014,23/05/2014,19:45,Dundalk,Sligo Rovers,3,0,H,2.25,3.36,3.54,2.38,3.4,3.54,2.2,3.16,3.23
Extra,Ireland,Premier Division ,2014,23/05/2014,19:45,Limerick,St. Patricks,2,0,H,7.82,4.34,1.5,8.46,4.37,1.5,7.19,3.94,1.46
Extra,Ireland,Premier Division ,2014,23/05/2014,20:00,Shamrock Rovers,Bohemians,0,0,D,1.6,4.08,6.48,1.6,4.25,7.5,1.51,3.84,6.32
Extra,Ireland,Premier Division ,2014,30/05/2014,19:45,Bohemians,Dundalk,0,2,A,6.93,4.02,1.58,6.93,4.2,1.67,5.46,3.77,1.58
Extra,Ireland,Premier Division ,2014,30/05/2014,19:45,Cork City,Athlone,1,0,H,1.4,5,9.25,1.47,5,9.25,1.39,4.39,7.41
Extra,Ireland,Premier Division ,2014,30/05/2014,19:45,Drogheda,Limerick,1,4,A,2.91,3.28,2.66,2.91,3.3,2.8,2.63,3.13,2.61
Extra,Ireland,Premier Division ,2014,30/05/2014,19:45,St. Patricks,Derry City,5,2,H,1.59,4.03,6.77,1.59,4.33,7.84,1.5,3.93,6.29
Extra,Ireland,Premier Division ,2014,30/05/2014,19:45,UC Dublin,Bray,0,0,D,2.88,3.58,2.51,2.91,3.58,2.65,2.71,3.27,2.46
Extra,Ireland,Premier Division ,2014,01/06/2014,15:00,Sligo Rovers,Shamrock Rovers,0,1,A,2.41,3.21,3.34,2.41,3.4,3.38,2.27,3.16,3.07
Extra,Ireland,Premier Division ,2014,02/06/2014,19:45,Dundalk,UC Dublin,5,2,H,1.23,6.75,16,1.25,7.12,20,1.18,6.24,14.49
Extra,Ireland,Premier Division ,2014,02/06/2014,19:45,St. Patricks,Drogheda,6,0,H,1.26,6.5,13.2,1.3,6.5,13.95,1.24,5.4,11.31
Extra,Ireland,Premier Division ,2014,13/06/2014,19:45,Athlone,Drogheda,6,0,H,2.71,3.45,2.73,2.71,3.45,2.8,2.54,3.18,2.67
Extra,Ireland,Premier Division ,2014,13/06/2014,19:45,Bray,Bohemians,0,5,A,3.32,3.39,2.33,3.32,3.39,2.4,3.06,3.13,2.29
Extra,Ireland,Premier Division ,2014,13/06/2014,19:45,Dundalk,St. Patricks,0,0,D,2.27,3.48,3.36,2.31,3.48,3.4,2.2,3.22,3.16
Extra,Ireland,Premier Division ,2014,13/06/2014,19:45,Limerick,UC Dublin,2,1,H,1.63,4.19,5.89,1.7,4.19,5.89,1.63,3.72,5.1
Extra,Ireland,Premier Division ,2014,13/06/2014,19:45,Sligo Rovers,Derry City,2,2,D,1.7,3.79,5.73,1.74,3.8,5.73,1.66,3.54,5.05
Extra,Ireland,Premier Division ,2014,13/06/2014,20:00,Shamrock Rovers,Cork City,0,2,A,1.99,3.61,4.07,1.99,3.61,4.1,1.9,3.33,3.92
Extra,Ireland,Premier Division ,2014,27/06/2014,19:45,Bohemians,Athlone,2,2,D,1.68,3.91,5.74,1.75,3.91,5.74,1.67,3.6,4.93
Extra,Ireland,Premier Division ,2014,27/06/2014,19:45,Cork City,Limerick,3,0,H,1.63,4.06,5.94,1.75,4.06,5.94,1.66,3.61,4.89
Extra,Ireland,Premier Division ,2014,27/06/2014,19:45,Derry City,Dundalk,2,2,D,5.04,3.86,1.76,5.7,3.86,1.76,4.8,3.57,1.69
Extra,Ireland,Premier Division ,2014,27/06/2014,19:45,Drogheda,Sligo Rovers,1,2,A,5.43,4.52,1.61,7,4.52,1.64,5.27,4.09,1.55
Extra,Ireland,Premier Division ,2014,27/06/2014,19:45,St. Patricks,Bray,3,2,H,1.23,6.68,15.71,1.25,6.68,19,1.2,5.87,12.99
Extra,Ireland,Premier Division ,2014,27/06/2014,19:45,UC Dublin,Shamrock Rovers,0,2,A,8.84,5.07,1.4,8.84,5.07,1.42,7.68,4.54,1.37
Extra,Ireland,Premier Division ,2014,04/07/2014,19:45,Bray,Drogheda,1,3,A,2.2,3.58,3.43,2.25,3.62,3.43,2.15,3.33,3.16
Extra,Ireland,Premier Division ,2014,04/07/2014,19:45,Limerick,Bohemians,1,2,A,3.13,3.24,2.52,3.13,3.25,2.7,2.8,3.07,2.51
Extra,Ireland,Premier Division ,2014,05/07/2014,19:00,Shamrock Rovers,St. Patricks,2,1,H,2.91,3.4,2.58,2.91,3.4,2.7,2.73,3.08,2.55
Extra,Ireland,Premier Division ,2014,06/07/2014,16:00,Athlone,Derry City,0,1,A,4.87,4.01,1.75,4.87,4.01,1.95,4.15,3.51,1.81
Extra,Ireland,Premier Division ,2014,06/07/2014,19:00,Sligo Rovers,Cork City,0,0,D,2.16,3.59,3.52,2.3,3.59,3.6,2.12,3.31,3.26
Extra,Ireland,Premier Division ,2014,11/07/2014,19:45,Athlone,Limerick,3,0,H,2.51,3.47,2.95,2.8,3.47,2.95,2.58,3.21,2.62
Extra,Ireland,Premier Division ,2014,11/07/2014,19:45,Drogheda,Cork City,0,1,A,5.43,4.22,1.65,5.5,4.22,1.66,5.01,3.86,1.61
Extra,Ireland,Premier Division ,2014,11/07/2014,20:00,Bohemians,St. Patricks,1,1,D,5.9,4.01,1.65,5.9,4.01,1.75,5.06,3.63,1.65
Extra,Ireland,Premier Division ,2014,13/07/2014,15:00,UC Dublin,Sligo Rovers,1,0,H,9.07,5.06,1.39,9.07,5.06,1.5,7.33,4.35,1.4
Extra,Ireland,Premier Division ,2014,13/07/2014,16:00,Shamrock Rovers,Dundalk,0,1,A,3,3.45,2.48,3,3.45,2.65,2.72,3.21,2.49
Extra,Ireland,Premier Division ,2014,13/07/2014,17:00,Derry City,Bray,5,0,H,1.53,4.35,7.12,1.55,4.35,7.29,1.5,3.85,6.36
Extra,Ireland,Premier Division ,2014,18/07/2014,19:45,Bray,Shamrock Rovers,0,3,A,9.54,4.76,1.41,10,5,1.45,8.41,4.45,1.36
Extra,Ireland,Premier Division ,2014,18/07/2014,20:05,Cork City,UC Dublin,2,1,H,1.25,6.43,14.02,1.27,6.45,14.11,1.24,5.42,11.2
Extra,Ireland,Premier Division ,2014,20/07/2014,19:00,Dundalk,Athlone,2,0,H,1.22,7.34,14,1.25,7.57,17,1.18,6.69,12
Extra,Ireland,Premier Division ,2014,25/07/2014,20:00,Bohemians,Cork City,2,0,H,3.22,3.34,2.41,3.6,3.4,2.42,3.18,3.18,2.21
Extra,Ireland,Premier Division ,2014,25/07/2014,20:00,Shamrock Rovers,Drogheda,0,1,A,1.39,5.24,8.84,1.39,5.25,9.9,1.34,4.65,8.4
Extra,Ireland,Premier Division ,2014,26/07/2014,19:45,Athlone,St. Patricks,0,2,A,6.3,4.67,1.53,7.1,4.67,1.53,6.5,4.16,1.46
Extra,Ireland,Premier Division ,2014,27/07/2014,17:00,UC Dublin,Derry City,1,6,A,6.77,4.24,1.56,6.77,4.25,1.7,5.48,3.81,1.58
Extra,Ireland,Premier Division ,2014,27/07/2014,19:00,Dundalk,Bray,5,1,H,1.23,7.13,13.8,1.23,7.13,19.5,1.18,6.3,14.17
Extra,Ireland,Premier Division ,2014,27/07/2014,19:00,Sligo Rovers,Limerick,2,0,H,1.57,4.28,6.41,1.63,4.28,6.41,1.57,3.76,5.61
Extra,Ireland,Premier Division ,2014,01/08/2014,19:45,Bray,Athlone,1,1,D,2.96,3.34,2.58,2.96,3.4,2.65,2.75,3.14,2.49
Extra,Ireland,Premier Division ,2014,01/08/2014,19:45,Derry City,Bohemians,4,0,H,2.14,3.57,3.6,2.18,3.57,3.9,2.08,3.29,3.35
Extra,Ireland,Premier Division ,2014,01/08/2014,19:45,Drogheda,UC Dublin,4,0,H,1.5,4.73,6.9,1.6,4.73,7.3,1.5,4.12,5.85
Extra,Ireland,Premier Division ,2014,01/08/2014,19:45,Limerick,Shamrock Rovers,4,1,H,4.95,3.91,1.76,5,3.91,1.9,4.36,3.49,1.77
Extra,Ireland,Premier Division ,2014,01/08/2014,19:45,St. Patricks,Sligo Rovers,1,0,H,1.78,3.79,4.98,1.8,3.8,5.01,1.75,3.53,4.42
Extra,Ireland,Premier Division ,2014,01/08/2014,20:00,Cork City,Dundalk,1,2,A,4.27,3.63,1.94,4.27,3.63,2.05,3.75,3.35,1.94
Extra,Ireland,Premier Division ,2014,07/08/2014,19:45,Limerick,Bray,4,1,H,1.54,4.61,6.28,1.55,4.61,7.2,1.48,4.12,6.2
Extra,Ireland,Premier Division ,2014,08/08/2014,19:45,Cork City,St. Patricks,1,0,H,3.8,3.57,2.08,3.8,3.57,2.2,3.4,3.25,2.08
Extra,Ireland,Premier Division ,2014,08/08/2014,19:45,UC Dublin,Bohemians,0,0,D,7.95,5.15,1.42,8.09,5.15,1.57,6.73,4.31,1.43
Extra,Ireland,Premier Division ,2014,08/08/2014,20:00,Drogheda,Dundalk,1,1,D,8.09,5.35,1.4,8.09,5.35,1.5,6.78,4.28,1.43
Extra,Ireland,Premier Division ,2014,08/08/2014,20:00,Shamrock Rovers,Derry City,2,0,H,1.99,3.43,4.31,2,3.5,4.33,1.91,3.35,3.88
Extra,Ireland,Premier Division ,2014,09/08/2014,19:45,Sligo Rovers,Athlone,3,1,H,1.43,4.6,9.17,1.5,4.65,9.17,1.43,4.15,7.18
Extra,Ireland,Premier Division ,2014,15/08/2014,19:45,Athlone,Shamrock Rovers,1,1,D,8.02,4.34,1.49,8.4,4.4,1.5,7.17,4.03,1.45
Extra,Ireland,Premier Division ,2014,15/08/2014,19:45,Bohemians,Drogheda,2,1,H,2.11,3.54,3.72,2.15,3.54,3.72,2.06,3.33,3.37
Extra,Ireland,Premier Division ,2014,15/08/2014,19:45,Bray,Sligo Rovers,0,1,A,7.31,4.59,1.49,8,4.6,1.49,7.23,4.33,1.41
Extra,Ireland,Premier Division ,2014,15/08/2014,19:45,Derry City,Cork City,0,1,A,2.22,3.41,3.55,2.35,3.42,3.56,2.18,3.24,3.21
Extra,Ireland,Premier Division ,2014,15/08/2014,19:45,Dundalk,Limerick,1,0,H,1.34,5.79,9.4,1.4,5.79,10,1.33,4.85,8.33
Extra,Ireland,Premier Division ,2014,15/08/2014,20:00,St. Patricks,UC Dublin,3,2,H,1.14,9.48,23.45,1.15,9.48,27,1.12,7.89,18.32
Extra,Ireland,Premier Division ,2014,18/08/2014,19:45,Cork City,Bray,1,1,D,1.27,6.14,12.9,1.28,6.5,13.95,1.23,5.64,10.98
Extra,Ireland,Premier Division ,2014,18/08/2014,19:45,Drogheda,Derry City,1,0,H,4.32,3.64,1.93,4.32,3.75,2.1,3.73,3.42,1.92
Extra,Ireland,Premier Division ,2014,18/08/2014,19:45,Sligo Rovers,Dundalk,1,1,D,4.16,3.68,1.95,4.16,3.68,2.07,3.69,3.35,1.95
Extra,Ireland,Premier Division ,2014,18/08/2014,19:45,St. Patricks,Limerick,0,1,A,1.47,4.74,7.48,1.47,4.82,8.03,1.42,4.28,7.04
Extra,Ireland,Premier Division ,2014,18/08/2014,19:45,UC Dublin,Athlone,1,1,D,3.39,3.53,2.25,3.39,3.55,2.25,3.19,3.26,2.16
Extra,Ireland,Premier Division ,2014,25/08/2014,19:45,Limerick,Derry City,0,4,A,2.78,3.26,2.8,2.82,3.3,2.8,2.59,3.17,2.62
Extra,Ireland,Premier Division ,2014,29/08/2014,19:45,Athlone,Cork City,2,2,D,5.5,3.87,1.71,5.75,3.88,1.72,5.04,3.61,1.65
Extra,Ireland,Premier Division ,2014,29/08/2014,19:45,Bray,UC Dublin,2,0,H,2.01,3.72,3.89,2.05,3.75,4,1.93,3.43,3.66
Extra,Ireland,Premier Division ,2014,29/08/2014,19:45,Derry City,St. Patricks,0,1,A,3.21,3.34,2.42,3.35,3.4,2.42,3.06,3.2,2.26
Extra,Ireland,Premier Division ,2014,29/08/2014,19:45,Dundalk,Bohemians,3,2,H,1.34,5.13,11.64,1.5,5.14,11.71,1.34,4.53,8.89
Extra,Ireland,Premier Division ,2014,29/08/2014,19:45,Limerick,Drogheda,0,3,A,2.73,3.56,2.65,2.73,3.56,3.3,2.44,3.28,2.74
Extra,Ireland,Premier Division ,2014,29/08/2014,20:00,Shamrock Rovers,Sligo Rovers,1,0,H,2.62,3.23,2.99,2.62,3.25,3.61,2.36,3.1,2.96
Extra,Ireland,Premier Division ,2014,05/09/2014,19:05,St. Patricks,Dundalk,1,0,H,2.77,3.27,2.8,2.86,3.4,2.82,2.66,3.2,2.56
Extra,Ireland,Premier Division ,2014,05/09/2014,19:45,Bohemians,Bray,2,1,H,1.54,4.22,7.19,1.54,4.33,7.23,1.48,3.96,6.68
Extra,Ireland,Premier Division ,2014,05/09/2014,19:45,Cork City,Shamrock Rovers,1,0,H,2.97,3.27,2.61,3.2,3.4,2.61,2.98,3.11,2.37
