country_type,Country,League,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
Main,Scotland,Division 1,1994/1995,24/09/94,St Johnstone,Hamilton,1,1,D
Main,Scotland,Division 1,1994/1995,24/09/94,St Mirren,Raith Rvs,1,2,A
Main,Scotland,Division 1,1994/1995,01/10/94,Clydebank,St Johnstone,0,0,D
Main,Scotland,Division 1,1994/1995,01/10/94,Dundee,Dunfermline,4,4,D
Main,Scotland,Division 1,1994/1995,01/10/94,Hamilton,St Mirren,2,2,D
Main,Scotland,Division 1,1994/1995,01/10/94,Raith Rvs,Ayr,3,0,H
Main,Scotland,Division 1,1994/1995,01/10/94,Stranraer,Airdrie,0,1,A
Main,Scotland,Division 1,1994/1995,08/10/94,Airdrie,Raith Rvs,0,0,D
Main,Scotland,Division 1,1994/1995,08/10/94,Clydebank,Ayr,3,0,H
Main,Scotland,Division 1,1994/1995,08/10/94,Dundee,Hamilton,2,0,H
Main,Scotland,Division 1,1994/1995,08/10/94,Dunfermline,St Johnstone,3,0,H
Main,Scotland,Division 1,1994/1995,08/10/94,Stranraer,St Mirren,1,1,D
Main,Scotland,Division 1,1994/1995,15/10/94,Ayr,Dunfermline,0,0,D
Main,Scotland,Division 1,1994/1995,15/10/94,Hamilton,Clydebank,0,0,D
Main,Scotland,Division 1,1994/1995,15/10/94,Raith Rvs,Dundee,1,1,D
Main,Scotland,Division 1,1994/1995,15/10/94,St Johnstone,Stranraer,3,0,H
Main,Scotland,Division 1,1994/1995,15/10/94,St Mirren,Airdrie,0,1,A
Main,Scotland,Division 1,1994/1995,22/10/94,Dunfermline,Airdrie,2,2,D
Main,Scotland,Division 1,1994/1995,22/10/94,Hamilton,Ayr,2,0,H
Main,Scotland,Division 1,1994/1995,22/10/94,St Johnstone,Raith Rvs,3,1,H
Main,Scotland,Division 1,1994/1995,22/10/94,St Mirren,Dundee,1,2,A
Main,Scotland,Division 1,1994/1995,22/10/94,Stranraer,Clydebank,0,1,A
Main,Scotland,Division 1,1994/1995,29/10/94,Airdrie,Hamilton,1,0,H
Main,Scotland,Division 1,1994/1995,29/10/94,Ayr,Stranraer,2,1,H
Main,Scotland,Division 1,1994/1995,29/10/94,Clydebank,St Mirren,1,1,D
Main,Scotland,Division 1,1994/1995,29/10/94,Dundee,St Johnstone,1,0,H
Main,Scotland,Division 1,1994/1995,29/10/94,Raith Rvs,Dunfermline,2,5,A
Main,Scotland,Division 1,1994/1995,05/11/94,Dunfermline,Clydebank,4,1,H
Main,Scotland,Division 1,1994/1995,05/11/94,Hamilton,Raith Rvs,0,3,A
Main,Scotland,Division 1,1994/1995,05/11/94,St Mirren,Ayr,1,0,H
Main,Scotland,Division 1,1994/1995,12/11/94,Ayr,Airdrie,0,3,A
Main,Scotland,Division 1,1994/1995,12/11/94,Dundee,Clydebank,2,0,H
Main,Scotland,Division 1,1994/1995,12/11/94,Hamilton,Dunfermline,3,1,H
Main,Scotland,Division 1,1994/1995,12/11/94,Raith Rvs,Stranraer,4,2,H
Main,Scotland,Division 1,1994/1995,12/11/94,St Mirren,St Johnstone,2,2,D
Main,Scotland,Division 1,1994/1995,19/11/94,Airdrie,Dundee,2,1,H
Main,Scotland,Division 1,1994/1995,19/11/94,Clydebank,Raith Rvs,0,3,A
Main,Scotland,Division 1,1994/1995,19/11/94,Dunfermline,St Mirren,1,0,H
Main,Scotland,Division 1,1994/1995,19/11/94,St Johnstone,Ayr,1,0,H
Main,Scotland,Division 1,1994/1995,19/11/94,Stranraer,Hamilton,2,0,H
Main,Scotland,Division 1,1994/1995,22/11/94,St Johnstone,Airdrie,4,0,H
Main,Scotland,Division 1,1994/1995,23/11/94,Stranraer,Dundee,0,2,A
Main,Scotland,Division 1,1994/1995,26/11/94,Clydebank,Airdrie,0,1,A
Main,Scotland,Division 1,1994/1995,26/11/94,Dundee,Ayr,1,1,D
Main,Scotland,Division 1,1994/1995,26/11/94,Hamilton,St Johnstone,3,1,H
Main,Scotland,Division 1,1994/1995,26/11/94,Stranraer,Dunfermline,0,0,D
Main,Scotland,Division 1,1994/1995,03/12/94,Airdrie,Stranraer,8,1,H
Main,Scotland,Division 1,1994/1995,03/12/94,Ayr,Raith Rvs,1,1,D
Main,Scotland,Division 1,1994/1995,03/12/94,Dunfermline,Dundee,0,1,A
Main,Scotland,Division 1,1994/1995,03/12/94,St Johnstone,Clydebank,1,1,D
Main,Scotland,Division 1,1994/1995,03/12/94,St Mirren,Hamilton,0,1,A
Main,Scotland,Division 1,1994/1995,06/12/94,Raith Rvs,St Mirren,1,1,D
Main,Scotland,Division 1,1994/1995,10/12/94,Dundee,Raith Rvs,2,1,H
Main,Scotland,Division 1,1994/1995,10/12/94,Dunfermline,Ayr,6,0,H
Main,Scotland,Division 1,1994/1995,10/12/94,Stranraer,St Johnstone,2,2,D
Main,Scotland,Division 1,1994/1995,31/12/94,Airdrie,Dunfermline,0,0,D
Main,Scotland,Division 1,1994/1995,31/12/94,Ayr,Hamilton,1,2,A
Main,Scotland,Division 1,1994/1995,31/12/94,Clydebank,Stranraer,2,3,A
Main,Scotland,Division 1,1994/1995,31/12/94,Dundee,St Mirren,4,0,H
Main,Scotland,Division 1,1994/1995,31/12/94,Raith Rvs,St Johnstone,2,0,H
Main,Scotland,Division 1,1994/1995,02/01/95,Hamilton,Airdrie,3,0,H
Main,Scotland,Division 1,1994/1995,02/01/95,St Mirren,Clydebank,0,0,D
Main,Scotland,Division 1,1994/1995,02/01/95,Stranraer,Ayr,2,0,H
Main,Scotland,Division 1,1994/1995,07/01/95,Airdrie,St Johnstone,0,2,A
Main,Scotland,Division 1,1994/1995,07/01/95,Ayr,St Mirren,2,0,H
Main,Scotland,Division 1,1994/1995,07/01/95,Clydebank,Dunfermline,1,2,A
Main,Scotland,Division 1,1994/1995,07/01/95,Dundee,Stranraer,2,0,H
Main,Scotland,Division 1,1994/1995,07/01/95,Raith Rvs,Hamilton,2,0,H
Main,Scotland,Division 1,1994/1995,11/01/95,Dunfermline,Raith Rvs,0,1,A
Main,Scotland,Division 1,1994/1995,11/01/95,St Johnstone,Dundee,2,2,D
Main,Scotland,Division 1,1994/1995,14/01/95,Ayr,St Johnstone,1,3,A
Main,Scotland,Division 1,1994/1995,14/01/95,Dundee,Airdrie,0,1,A
Main,Scotland,Division 1,1994/1995,14/01/95,Hamilton,Stranraer,1,0,H
Main,Scotland,Division 1,1994/1995,14/01/95,Raith Rvs,Clydebank,1,0,H
Main,Scotland,Division 1,1994/1995,14/01/95,St Mirren,Dunfermline,2,2,D
Main,Scotland,Division 1,1994/1995,21/01/95,Clydebank,Dundee,0,3,A
Main,Scotland,Division 1,1994/1995,21/01/95,Dunfermline,Hamilton,2,1,H
Main,Scotland,Division 1,1994/1995,21/01/95,St Johnstone,St Mirren,5,1,H
Main,Scotland,Division 1,1994/1995,24/01/95,Airdrie,Ayr,2,2,D
Main,Scotland,Division 1,1994/1995,24/01/95,Stranraer,Raith Rvs,2,4,A
Main,Scotland,Division 1,1994/1995,27/01/95,Ayr,Clydebank,1,1,D
Main,Scotland,Division 1,1994/1995,27/01/95,Hamilton,Dundee,0,1,A
Main,Scotland,Division 1,1994/1995,27/01/95,Raith Rvs,Airdrie,3,2,H
Main,Scotland,Division 1,1994/1995,27/01/95,St Johnstone,Dunfermline,3,2,H
Main,Scotland,Division 1,1994/1995,27/01/95,St Mirren,Stranraer,1,0,H
Main,Scotland,Division 1,1994/1995,30/01/95,Clydebank,Hamilton,0,0,D
Main,Scotland,Division 1,1994/1995,01/02/95,Airdrie,St Mirren,2,0,H
Main,Scotland,Division 1,1994/1995,04/02/95,Clydebank,St Johnstone,0,0,D
Main,Scotland,Division 1,1994/1995,04/02/95,Dundee,Dunfermline,2,3,A
Main,Scotland,Division 1,1994/1995,04/02/95,Hamilton,St Mirren,2,0,H
Main,Scotland,Division 1,1994/1995,04/02/95,Raith Rvs,Ayr,2,1,H
Main,Scotland,Division 1,1994/1995,04/02/95,Stranraer,Airdrie,1,4,A
Main,Scotland,Division 1,1994/1995,11/02/95,Ayr,Dundee,1,0,H
Main,Scotland,Division 1,1994/1995,11/02/95,St Mirren,Raith Rvs,1,2,A
Main,Scotland,Division 1,1994/1995,14/02/95,Airdrie,Clydebank,1,2,A
Main,Scotland,Division 1,1994/1995,14/02/95,Dunfermline,Stranraer,3,1,H
Main,Scotland,Division 1,1994/1995,18/02/95,St Johnstone,Hamilton,3,0,H
Main,Scotland,Division 1,1994/1995,25/02/95,Ayr,Dunfermline,1,2,A
Main,Scotland,Division 1,1994/1995,25/02/95,Hamilton,Clydebank,0,1,A
Main,Scotland,Division 1,1994/1995,25/02/95,Raith Rvs,Dundee,0,0,D
Main,Scotland,Division 1,1994/1995,25/02/95,St Johnstone,Stranraer,3,0,H
Main,Scotland,Division 1,1994/1995,25/02/95,St Mirren,Airdrie,0,1,A
Main,Scotland,Division 1,1994/1995,05/03/95,Dundee,Hamilton,2,0,H
Main,Scotland,Division 1,1994/1995,06/03/95,Airdrie,Raith Rvs,1,2,A
Main,Scotland,Division 1,1994/1995,08/03/95,Clydebank,Ayr,1,1,D
Main,Scotland,Division 1,1994/1995,08/03/95,Dunfermline,St Johnstone,1,1,D
Main,Scotland,Division 1,1994/1995,08/03/95,Stranraer,St Mirren,1,3,A
Main,Scotland,Division 1,1994/1995,18/03/95,Ayr,Airdrie,0,2,A
Main,Scotland,Division 1,1994/1995,18/03/95,Dundee,Clydebank,3,2,H
Main,Scotland,Division 1,1994/1995,18/03/95,Raith Rvs,Stranraer,1,1,D
Main,Scotland,Division 1,1994/1995,19/03/95,Hamilton,Dunfermline,1,3,A
Main,Scotland,Division 1,1994/1995,19/03/95,St Mirren,St Johnstone,0,0,D
Main,Scotland,Division 1,1994/1995,25/03/95,Airdrie,Dundee,0,3,A
Main,Scotland,Division 1,1994/1995,25/03/95,Dunfermline,St Mirren,1,1,D
Main,Scotland,Division 1,1994/1995,25/03/95,St Johnstone,Ayr,1,1,D
Main,Scotland,Division 1,1994/1995,25/03/95,Stranraer,Hamilton,0,5,A
Main,Scotland,Division 1,1994/1995,01/04/95,Airdrie,Stranraer,2,0,H
Main,Scotland,Division 1,1994/1995,01/04/95,Ayr,Raith Rvs,0,1,A
Main,Scotland,Division 1,1994/1995,01/04/95,Dunfermline,Dundee,1,1,D
Main,Scotland,Division 1,1994/1995,01/04/95,St Johnstone,Clydebank,1,0,H
Main,Scotland,Division 1,1994/1995,01/04/95,St Mirren,Hamilton,3,2,H
Main,Scotland,Division 1,1994/1995,04/04/95,Clydebank,Raith Rvs,1,2,A
Main,Scotland,Division 1,1994/1995,08/04/95,Dundee,Ayr,1,1,D
Main,Scotland,Division 1,1994/1995,08/04/95,Hamilton,St Johnstone,1,0,H
Main,Scotland,Division 1,1994/1995,08/04/95,Raith Rvs,St Mirren,2,1,H
Main,Scotland,Division 1,1994/1995,08/04/95,Stranraer,Dunfermline,0,1,A
Main,Scotland,Division 1,1994/1995,09/04/95,Clydebank,Airdrie,1,1,D
Main,Scotland,Division 1,1994/1995,15/04/95,Ayr,Clydebank,1,0,H
Main,Scotland,Division 1,1994/1995,15/04/95,Hamilton,Dundee,1,4,A
Main,Scotland,Division 1,1994/1995,15/04/95,Raith Rvs,Airdrie,0,1,A
Main,Scotland,Division 1,1994/1995,15/04/95,St Johnstone,Dunfermline,1,1,D
Main,Scotland,Division 1,1994/1995,15/04/95,St Mirren,Stranraer,2,0,H
Main,Scotland,Division 1,1994/1995,22/04/95,Airdrie,St Mirren,1,0,H
Main,Scotland,Division 1,1994/1995,22/04/95,Clydebank,Hamilton,1,4,A
Main,Scotland,Division 1,1994/1995,22/04/95,Dundee,Raith Rvs,0,2,A
Main,Scotland,Division 1,1994/1995,22/04/95,Dunfermline,Ayr,3,0,H
Main,Scotland,Division 1,1994/1995,22/04/95,Stranraer,St Johnstone,2,6,A
Main,Scotland,Division 1,1994/1995,29/04/95,Dunfermline,Airdrie,0,0,D
Main,Scotland,Division 1,1994/1995,29/04/95,Hamilton,Ayr,1,0,H
Main,Scotland,Division 1,1994/1995,29/04/95,St Johnstone,Raith Rvs,1,2,A
Main,Scotland,Division 1,1994/1995,29/04/95,St Mirren,Dundee,1,0,H
Main,Scotland,Division 1,1994/1995,29/04/95,Stranraer,Clydebank,0,1,A
Main,Scotland,Division 1,1994/1995,06/05/95,Airdrie,Hamilton,0,1,A
Main,Scotland,Division 1,1994/1995,06/05/95,Ayr,Stranraer,3,0,H
Main,Scotland,Division 1,1994/1995,06/05/95,Clydebank,St Mirren,2,1,H
Main,Scotland,Division 1,1994/1995,06/05/95,Dundee,St Johnstone,2,1,H
Main,Scotland,Division 1,1994/1995,06/05/95,Raith Rvs,Dunfermline,0,0,D
Main,Scotland,Division 1,1994/1995,13/05/95,Dunfermline,Clydebank,2,1,H
Main,Scotland,Division 1,1994/1995,13/05/95,Hamilton,Raith Rvs,0,0,D
Main,Scotland,Division 1,1994/1995,13/05/95,St Johnstone,Airdrie,2,1,H
Main,Scotland,Division 1,1994/1995,13/05/95,St Mirren,Ayr,2,1,H
Main,Scotland,Division 1,1994/1995,13/05/95,Stranraer,Dundee,0,5,A
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
